First Name,Last Name,MTG #,Session Date,Session Type,Present
Gary,Crawford,8,2023-07-20,Afternoon,N
Gary,Crawford,8,2023-07-20,Afternoon,N
Vincent,Crisanti,8,2023-07-20,Morning,Y
Vincent,Crisanti,8,2023-07-20,Afternoon,Y
Vincent,Crisanti,8,2023-07-20,Afternoon,Y
Vincent,Crisanti,8,2023-07-20,Afternoon,Y
Paula,Fletcher,8,2023-07-20,Morning,Y
Paula,Fletcher,8,2023-07-20,Afternoon,Y
Paula,Fletcher,8,2023-07-20,Afternoon,Y
Paula,Fletcher,8,2023-07-20,Afternoon,Y
Stephen,Holyday,8,2023-07-20,Morning,Y
Stephen,Holyday,8,2023-07-20,Afternoon,Y
Stephen,Holyday,8,2023-07-20,Afternoon,Y
Stephen,Holyday,8,2023-07-20,Afternoon,Y
Ausma,Malik,8,2023-07-20,Morning,Y
Ausma,Malik,8,2023-07-20,Afternoon,Y
Ausma,Malik,8,2023-07-20,Afternoon,Y
Ausma,Malik,8,2023-07-20,Afternoon,Y
Nick,Mantas,8,2023-07-20,Morning,Y
Nick,Mantas,8,2023-07-20,Afternoon,Y
Nick,Mantas,8,2023-07-20,Afternoon,Y
Nick,Mantas,8,2023-07-20,Afternoon,Y
Josh,Matlow,8,2023-07-20,Morning,Y
Josh,Matlow,8,2023-07-20,Afternoon,Y
Josh,Matlow,8,2023-07-20,Afternoon,Y
Josh,Matlow,8,2023-07-20,Afternoon,N
Jennifer,McKelvie,8,2023-07-20,Morning,Y
Jennifer,McKelvie,8,2023-07-20,Afternoon,Y
Jennifer,McKelvie,8,2023-07-20,Afternoon,Y
Jennifer,McKelvie,8,2023-07-20,Afternoon,Y
Chris,Moise,8,2023-07-20,Morning,Y
Chris,Moise,8,2023-07-20,Afternoon,Y
Chris,Moise,8,2023-07-20,Afternoon,Y
Chris,Moise,8,2023-07-20,Afternoon,Y
Amber,Morley,8,2023-07-20,Morning,Y
Amber,Morley,8,2023-07-20,Afternoon,Y
Amber,Morley,8,2023-07-20,Afternoon,Y
Amber,Morley,8,2023-07-20,Afternoon,N
Jamaal,Myers,8,2023-07-20,Morning,Y
Jamaal,Myers,8,2023-07-20,Afternoon,Y
Jamaal,Myers,8,2023-07-20,Afternoon,Y
Jamaal,Myers,8,2023-07-20,Afternoon,Y
Frances,Nunziata,8,2023-07-20,Morning,Y
Frances,Nunziata,8,2023-07-20,Afternoon,Y
Frances,Nunziata,8,2023-07-20,Afternoon,Y
Frances,Nunziata,8,2023-07-20,Afternoon,Y
James,Pasternak,8,2023-07-20,Morning,Y
James,Pasternak,8,2023-07-20,Afternoon,Y
James,Pasternak,8,2023-07-20,Afternoon,Y
James,Pasternak,8,2023-07-20,Afternoon,Y
Gord,Perks,8,2023-07-20,Morning,Y
Gord,Perks,8,2023-07-20,Afternoon,Y
Gord,Perks,8,2023-07-20,Afternoon,Y
Gord,Perks,8,2023-07-20,Afternoon,Y
Anthony,Perruzza,8,2023-07-20,Morning,Y
Anthony,Perruzza,8,2023-07-20,Afternoon,Y
Anthony,Perruzza,8,2023-07-20,Afternoon,Y
Anthony,Perruzza,8,2023-07-20,Afternoon,N
Jaye,Robinson,8,2023-07-20,Morning,Y
Jaye,Robinson,8,2023-07-20,Afternoon,Y
Jaye,Robinson,8,2023-07-20,Afternoon,N
Jaye,Robinson,8,2023-07-20,Afternoon,N
Dianne,Saxe,8,2023-07-20,Morning,Y
Dianne,Saxe,8,2023-07-20,Afternoon,Y
Dianne,Saxe,8,2023-07-20,Afternoon,Y
Dianne,Saxe,8,2023-07-20,Afternoon,Y
Michael,Thompson,8,2023-07-20,Morning,Y
Michael,Thompson,8,2023-07-20,Afternoon,Y
Michael,Thompson,8,2023-07-20,Afternoon,Y
Michael,Thompson,8,2023-07-20,Afternoon,N
Paul,Ainslie,9,2023-08-10,Afternoon,Y
Brad,Bradford,9,2023-08-10,Afternoon,Y
Alejandra,Bravo,9,2023-08-10,Afternoon,Y
Jon,Burnside,9,2023-08-10,Afternoon,Y
Shelley,Carroll,9,2023-08-10,Afternoon,Y
Lily,Cheng,9,2023-08-10,Afternoon,N
Olivia,Chow,9,2023-08-10,Afternoon,Y
Mike,Colle,9,2023-08-10,Afternoon,Y
Vincent,Crisanti,9,2023-08-10,Afternoon,Y
Paula,Fletcher,9,2023-08-10,Afternoon,Y
Stephen,Holyday,9,2023-08-10,Afternoon,Y
Ausma,Malik,9,2023-08-10,Afternoon,Y
Nick,Mantas,9,2023-08-10,Afternoon,Y
Josh,Matlow,9,2023-08-10,Afternoon,N
Jennifer,McKelvie,9,2023-08-10,Afternoon,Y
Chris,Moise,9,2023-08-10,Afternoon,Y
Amber,Morley,9,2023-08-10,Afternoon,Y
Jamaal,Myers,9,2023-08-10,Afternoon,N
Frances,Nunziata,9,2023-08-10,Afternoon,Y
James,Pasternak,9,2023-08-10,Afternoon,N
Gord,Perks,9,2023-08-10,Afternoon,Y
Anthony,Perruzza,9,2023-08-10,Afternoon,Y
Jaye,Robinson,9,2023-08-10,Afternoon,Y
Dianne,Saxe,9,2023-08-10,Afternoon,Y
Michael,Thompson,9,2023-08-10,Afternoon,N
Paul,Ainslie,10,2023-09-06,Morning,Y
Paul,Ainslie,10,2023-09-06,Afternoon,Y
Paul,Ainslie,10,2023-09-06,Afternoon,Y
Paul,Ainslie,10,2023-09-06,Evening,Y
Brad,Bradford,10,2023-09-06,Morning,Y
Brad,Bradford,10,2023-09-06,Afternoon,Y
Brad,Bradford,10,2023-09-06,Afternoon,Y
Brad,Bradford,10,2023-09-06,Evening,Y
Alejandra,Bravo,10,2023-09-06,Morning,Y
Alejandra,Bravo,10,2023-09-06,Afternoon,Y
Alejandra,Bravo,10,2023-09-06,Afternoon,Y
Alejandra,Bravo,10,2023-09-06,Evening,Y
Jon,Burnside,10,2023-09-06,Morning,N
Jon,Burnside,10,2023-09-06,Afternoon,N
Jon,Burnside,10,2023-09-06,Afternoon,N
Jon,Burnside,10,2023-09-06,Evening,N
Shelley,Carroll,10,2023-09-06,Morning,Y
Shelley,Carroll,10,2023-09-06,Afternoon,Y
Shelley,Carroll,10,2023-09-06,Afternoon,Y
Shelley,Carroll,10,2023-09-06,Evening,Y
Lily,Cheng,10,2023-09-06,Morning,Y
Lily,Cheng,10,2023-09-06,Afternoon,Y
Lily,Cheng,10,2023-09-06,Afternoon,Y
Lily,Cheng,10,2023-09-06,Evening,Y
Olivia,Chow,10,2023-09-06,Morning,Y
Olivia,Chow,10,2023-09-06,Afternoon,Y
Olivia,Chow,10,2023-09-06,Afternoon,Y
Olivia,Chow,10,2023-09-06,Evening,Y
Mike,Colle,10,2023-09-06,Morning,Y
Mike,Colle,10,2023-09-06,Afternoon,Y
Mike,Colle,10,2023-09-06,Afternoon,Y
Mike,Colle,10,2023-09-06,Evening,Y
Vincent,Crisanti,10,2023-09-06,Morning,Y
Vincent,Crisanti,10,2023-09-06,Afternoon,Y
Vincent,Crisanti,10,2023-09-06,Afternoon,N
Vincent,Crisanti,10,2023-09-06,Evening,N
Paula,Fletcher,10,2023-09-06,Morning,Y
Paula,Fletcher,10,2023-09-06,Afternoon,Y
Paula,Fletcher,10,2023-09-06,Afternoon,Y
Paula,Fletcher,10,2023-09-06,Evening,Y
Stephen,Holyday,10,2023-09-06,Morning,Y
Stephen,Holyday,10,2023-09-06,Afternoon,Y
Stephen,Holyday,10,2023-09-06,Afternoon,Y
Stephen,Holyday,10,2023-09-06,Evening,Y
Ausma,Malik,10,2023-09-06,Morning,Y
Ausma,Malik,10,2023-09-06,Afternoon,Y
Ausma,Malik,10,2023-09-06,Afternoon,Y
Ausma,Malik,10,2023-09-06,Evening,Y
Nick,Mantas,10,2023-09-06,Morning,Y
Nick,Mantas,10,2023-09-06,Afternoon,Y
Nick,Mantas,10,2023-09-06,Afternoon,Y
Nick,Mantas,10,2023-09-06,Evening,Y
Josh,Matlow,10,2023-09-06,Morning,Y
Josh,Matlow,10,2023-09-06,Afternoon,Y
Josh,Matlow,10,2023-09-06,Afternoon,Y
Josh,Matlow,10,2023-09-06,Evening,Y
Jennifer,McKelvie,10,2023-09-06,Morning,Y
Jennifer,McKelvie,10,2023-09-06,Afternoon,Y
Jennifer,McKelvie,10,2023-09-06,Afternoon,Y
Jennifer,McKelvie,10,2023-09-06,Evening,Y
Chris,Moise,10,2023-09-06,Morning,Y
Chris,Moise,10,2023-09-06,Afternoon,Y
Chris,Moise,10,2023-09-06,Afternoon,Y
Chris,Moise,10,2023-09-06,Evening,Y
Amber,Morley,10,2023-09-06,Morning,Y
Amber,Morley,10,2023-09-06,Afternoon,Y
Amber,Morley,10,2023-09-06,Afternoon,Y
Amber,Morley,10,2023-09-06,Evening,Y
Jamaal,Myers,10,2023-09-06,Morning,Y
Jamaal,Myers,10,2023-09-06,Afternoon,Y
Jamaal,Myers,10,2023-09-06,Evening,Y
Jamaal,Myers,10,2023-09-06,Afternoon,N
Frances,Nunziata,10,2023-09-06,Morning,Y
Frances,Nunziata,10,2023-09-06,Afternoon,Y
Frances,Nunziata,10,2023-09-06,Afternoon,Y
Frances,Nunziata,10,2023-09-06,Evening,Y
James,Pasternak,10,2023-09-06,Morning,Y
James,Pasternak,10,2023-09-06,Afternoon,Y
James,Pasternak,10,2023-09-06,Afternoon,Y
James,Pasternak,10,2023-09-06,Evening,Y
Gord,Perks,10,2023-09-06,Morning,Y
Gord,Perks,10,2023-09-06,Afternoon,Y
Gord,Perks,10,2023-09-06,Afternoon,Y
Gord,Perks,10,2023-09-06,Evening,Y
Anthony,Perruzza,10,2023-09-06,Morning,Y
Anthony,Perruzza,10,2023-09-06,Afternoon,Y
Anthony,Perruzza,10,2023-09-06,Evening,Y
Anthony,Perruzza,10,2023-09-06,Afternoon,N
Jaye,Robinson,10,2023-09-06,Morning,Y
Jaye,Robinson,10,2023-09-06,Afternoon,Y
Jaye,Robinson,10,2023-09-06,Afternoon,Y
Jaye,Robinson,10,2023-09-06,Evening,Y
Dianne,Saxe,10,2023-09-06,Morning,Y
Dianne,Saxe,10,2023-09-06,Afternoon,Y
Dianne,Saxe,10,2023-09-06,Afternoon,Y
Dianne,Saxe,10,2023-09-06,Evening,Y
Michael,Thompson,10,2023-09-06,Morning,Y
Michael,Thompson,10,2023-09-06,Afternoon,Y
Michael,Thompson,10,2023-09-06,Afternoon,Y
Michael,Thompson,10,2023-09-06,Evening,Y
Paul,Ainslie,11,2023-10-11,Morning,Y
Paul,Ainslie,11,2023-10-11,Afternoon,Y
Paul,Ainslie,11,2023-10-11,Afternoon,Y
Brad,Bradford,11,2023-10-11,Morning,Y
Brad,Bradford,11,2023-10-11,Afternoon,Y
Brad,Bradford,11,2023-10-11,Afternoon,Y
Alejandra,Bravo,11,2023-10-11,Morning,Y
Alejandra,Bravo,11,2023-10-11,Afternoon,Y
Alejandra,Bravo,11,2023-10-11,Afternoon,Y
Jon,Burnside,11,2023-10-11,Morning,Y
Jon,Burnside,11,2023-10-11,Afternoon,Y
Jon,Burnside,11,2023-10-11,Afternoon,Y
Shelley,Carroll,11,2023-10-11,Morning,Y
Shelley,Carroll,11,2023-10-11,Afternoon,Y
Shelley,Carroll,11,2023-10-11,Afternoon,Y
Lily,Cheng,11,2023-10-11,Morning,Y
Lily,Cheng,11,2023-10-11,Afternoon,Y
Lily,Cheng,11,2023-10-11,Afternoon,Y
Olivia,Chow,11,2023-10-11,Morning,Y
Olivia,Chow,11,2023-10-11,Afternoon,Y
Olivia,Chow,11,2023-10-11,Afternoon,Y
Mike,Colle,11,2023-10-11,Morning,Y
Mike,Colle,11,2023-10-11,Afternoon,Y
Mike,Colle,11,2023-10-11,Afternoon,Y
Vincent,Crisanti,11,2023-10-11,Morning,Y
Vincent,Crisanti,11,2023-10-11,Afternoon,Y
Vincent,Crisanti,11,2023-10-11,Afternoon,Y
Paula,Fletcher,11,2023-10-11,Morning,Y
Paula,Fletcher,11,2023-10-11,Afternoon,Y
Paula,Fletcher,11,2023-10-11,Afternoon,Y
Stephen,Holyday,11,2023-10-11,Morning,Y
Stephen,Holyday,11,2023-10-11,Afternoon,Y
Stephen,Holyday,11,2023-10-11,Afternoon,Y
Ausma,Malik,11,2023-10-11,Morning,Y
Ausma,Malik,11,2023-10-11,Afternoon,Y
Ausma,Malik,11,2023-10-11,Afternoon,Y
Nick,Mantas,11,2023-10-11,Morning,Y
Nick,Mantas,11,2023-10-11,Afternoon,Y
Nick,Mantas,11,2023-10-11,Afternoon,Y
Josh,Matlow,11,2023-10-11,Morning,Y
Josh,Matlow,11,2023-10-11,Afternoon,Y
Josh,Matlow,11,2023-10-11,Afternoon,Y
Jennifer,McKelvie,11,2023-10-11,Morning,Y
Jennifer,McKelvie,11,2023-10-11,Afternoon,Y
Jennifer,McKelvie,11,2023-10-11,Afternoon,Y
Chris,Moise,11,2023-10-11,Morning,Y
Chris,Moise,11,2023-10-11,Afternoon,Y
Chris,Moise,11,2023-10-11,Afternoon,Y
Amber,Morley,11,2023-10-11,Morning,Y
Amber,Morley,11,2023-10-11,Afternoon,Y
Amber,Morley,11,2023-10-11,Afternoon,Y
Jamaal,Myers,11,2023-10-11,Morning,Y
Jamaal,Myers,11,2023-10-11,Afternoon,Y
Jamaal,Myers,11,2023-10-11,Afternoon,Y
Frances,Nunziata,11,2023-10-11,Morning,Y
Frances,Nunziata,11,2023-10-11,Afternoon,Y
Frances,Nunziata,11,2023-10-11,Afternoon,Y
James,Pasternak,11,2023-10-11,Morning,Y
James,Pasternak,11,2023-10-11,Afternoon,Y
James,Pasternak,11,2023-10-11,Afternoon,Y
Gord,Perks,11,2023-10-11,Morning,Y
Gord,Perks,11,2023-10-11,Afternoon,Y
Gord,Perks,11,2023-10-11,Afternoon,Y
Anthony,Perruzza,11,2023-10-11,Morning,Y
Anthony,Perruzza,11,2023-10-11,Afternoon,Y
Anthony,Perruzza,11,2023-10-11,Afternoon,Y
Jaye,Robinson,11,2023-10-11,Morning,Y
Jaye,Robinson,11,2023-10-11,Afternoon,Y
Jaye,Robinson,11,2023-10-11,Afternoon,Y
Dianne,Saxe,11,2023-10-11,Morning,Y
Dianne,Saxe,11,2023-10-11,Afternoon,Y
Dianne,Saxe,11,2023-10-11,Afternoon,Y
Michael,Thompson,11,2023-10-11,Morning,N
Michael,Thompson,11,2023-10-11,Afternoon,N
Michael,Thompson,11,2023-10-11,Afternoon,N
Paul,Ainslie,11,2023-10-12,Morning,Y
Paul,Ainslie,11,2023-10-12,Morning,Y
Paul,Ainslie,11,2023-10-12,Afternoon,Y
Paul,Ainslie,11,2023-10-12,Afternoon,Y
Paul,Ainslie,11,2023-10-12,Afternoon,Y
Paul,Ainslie,11,2023-10-12,Evening,Y
Brad,Bradford,11,2023-10-12,Morning,Y
Brad,Bradford,11,2023-10-12,Morning,Y
Brad,Bradford,11,2023-10-12,Afternoon,Y
Brad,Bradford,11,2023-10-12,Afternoon,Y
Brad,Bradford,11,2023-10-12,Afternoon,Y
Brad,Bradford,11,2023-10-12,Evening,Y
Alejandra,Bravo,11,2023-10-12,Morning,Y
Alejandra,Bravo,11,2023-10-12,Morning,Y
Alejandra,Bravo,11,2023-10-12,Afternoon,Y
Alejandra,Bravo,11,2023-10-12,Afternoon,Y
Alejandra,Bravo,11,2023-10-12,Afternoon,Y
Alejandra,Bravo,11,2023-10-12,Evening,Y
Jon,Burnside,11,2023-10-12,Morning,Y
Jon,Burnside,11,2023-10-12,Morning,Y
Jon,Burnside,11,2023-10-12,Afternoon,Y
Jon,Burnside,11,2023-10-12,Afternoon,Y
Jon,Burnside,11,2023-10-12,Afternoon,Y
Jon,Burnside,11,2023-10-12,Evening,Y
Shelley,Carroll,11,2023-10-12,Morning,Y
Shelley,Carroll,11,2023-10-12,Afternoon,Y
Shelley,Carroll,11,2023-10-12,Afternoon,Y
Shelley,Carroll,11,2023-10-12,Afternoon,Y
Shelley,Carroll,11,2023-10-12,Evening,Y
Shelley,Carroll,11,2023-10-12,Morning,N
Lily,Cheng,11,2023-10-12,Morning,Y
Lily,Cheng,11,2023-10-12,Morning,Y
Lily,Cheng,11,2023-10-12,Afternoon,Y
Lily,Cheng,11,2023-10-12,Afternoon,Y
Lily,Cheng,11,2023-10-12,Afternoon,Y
Lily,Cheng,11,2023-10-12,Evening,Y
Olivia,Chow,11,2023-10-12,Morning,Y
Olivia,Chow,11,2023-10-12,Morning,Y
Olivia,Chow,11,2023-10-12,Afternoon,Y
Olivia,Chow,11,2023-10-12,Afternoon,Y
Olivia,Chow,11,2023-10-12,Evening,Y
Olivia,Chow,11,2023-10-12,Afternoon,N
Mike,Colle,11,2023-10-12,Morning,Y
Mike,Colle,11,2023-10-12,Morning,Y
Mike,Colle,11,2023-10-12,Afternoon,Y
Mike,Colle,11,2023-10-12,Afternoon,Y
Mike,Colle,11,2023-10-12,Afternoon,Y
Mike,Colle,11,2023-10-12,Evening,Y
Vincent,Crisanti,11,2023-10-12,Morning,Y
Vincent,Crisanti,11,2023-10-12,Morning,Y
Vincent,Crisanti,11,2023-10-12,Afternoon,Y
Vincent,Crisanti,11,2023-10-12,Afternoon,Y
Vincent,Crisanti,11,2023-10-12,Afternoon,Y
Vincent,Crisanti,11,2023-10-12,Evening,N
Paula,Fletcher,11,2023-10-12,Morning,Y
Paula,Fletcher,11,2023-10-12,Morning,Y
Paula,Fletcher,11,2023-10-12,Afternoon,Y
Paula,Fletcher,11,2023-10-12,Afternoon,Y
Paula,Fletcher,11,2023-10-12,Afternoon,Y
Paula,Fletcher,11,2023-10-12,Evening,Y
Stephen,Holyday,11,2023-10-12,Morning,Y
Stephen,Holyday,11,2023-10-12,Morning,Y
Stephen,Holyday,11,2023-10-12,Afternoon,Y
Stephen,Holyday,11,2023-10-12,Afternoon,Y
Stephen,Holyday,11,2023-10-12,Afternoon,Y
Stephen,Holyday,11,2023-10-12,Evening,Y
Ausma,Malik,11,2023-10-12,Morning,Y
Ausma,Malik,11,2023-10-12,Morning,Y
Ausma,Malik,11,2023-10-12,Afternoon,Y
Ausma,Malik,11,2023-10-12,Afternoon,Y
Ausma,Malik,11,2023-10-12,Evening,Y
Ausma,Malik,11,2023-10-12,Afternoon,N
Nick,Mantas,11,2023-10-12,Morning,Y
Nick,Mantas,11,2023-10-12,Morning,Y
Nick,Mantas,11,2023-10-12,Afternoon,Y
Nick,Mantas,11,2023-10-12,Afternoon,Y
Nick,Mantas,11,2023-10-12,Evening,Y
Nick,Mantas,11,2023-10-12,Afternoon,N
Josh,Matlow,11,2023-10-12,Morning,Y
Josh,Matlow,11,2023-10-12,Morning,Y
Josh,Matlow,11,2023-10-12,Afternoon,Y
Josh,Matlow,11,2023-10-12,Afternoon,Y
Josh,Matlow,11,2023-10-12,Afternoon,Y
Josh,Matlow,11,2023-10-12,Evening,Y
Jennifer,McKelvie,11,2023-10-12,Morning,Y
Jennifer,McKelvie,11,2023-10-12,Morning,Y
Jennifer,McKelvie,11,2023-10-12,Afternoon,Y
Jennifer,McKelvie,11,2023-10-12,Afternoon,Y
Jennifer,McKelvie,11,2023-10-12,Afternoon,Y
Jennifer,McKelvie,11,2023-10-12,Evening,Y
Chris,Moise,11,2023-10-12,Morning,Y
Chris,Moise,11,2023-10-12,Morning,Y
Chris,Moise,11,2023-10-12,Afternoon,Y
Chris,Moise,11,2023-10-12,Afternoon,Y
Chris,Moise,11,2023-10-12,Afternoon,Y
Chris,Moise,11,2023-10-12,Evening,Y
Amber,Morley,11,2023-10-12,Morning,Y
Amber,Morley,11,2023-10-12,Morning,Y
Amber,Morley,11,2023-10-12,Afternoon,Y
Amber,Morley,11,2023-10-12,Afternoon,Y
Amber,Morley,11,2023-10-12,Afternoon,Y
Amber,Morley,11,2023-10-12,Evening,Y
Jamaal,Myers,11,2023-10-12,Morning,Y
Jamaal,Myers,11,2023-10-12,Morning,Y
Jamaal,Myers,11,2023-10-12,Afternoon,Y
Jamaal,Myers,11,2023-10-12,Afternoon,Y
Jamaal,Myers,11,2023-10-12,Afternoon,Y
Jamaal,Myers,11,2023-10-12,Evening,Y
Frances,Nunziata,11,2023-10-12,Morning,Y
Frances,Nunziata,11,2023-10-12,Morning,Y
Frances,Nunziata,11,2023-10-12,Afternoon,Y
Frances,Nunziata,11,2023-10-12,Afternoon,Y
Frances,Nunziata,11,2023-10-12,Afternoon,Y
Frances,Nunziata,11,2023-10-12,Evening,Y
James,Pasternak,11,2023-10-12,Morning,Y
James,Pasternak,11,2023-10-12,Morning,Y
James,Pasternak,11,2023-10-12,Afternoon,Y
James,Pasternak,11,2023-10-12,Afternoon,Y
James,Pasternak,11,2023-10-12,Afternoon,N
James,Pasternak,11,2023-10-12,Evening,N
Gord,Perks,11,2023-10-12,Morning,Y
Gord,Perks,11,2023-10-12,Morning,Y
Gord,Perks,11,2023-10-12,Afternoon,Y
Gord,Perks,11,2023-10-12,Afternoon,Y
Gord,Perks,11,2023-10-12,Afternoon,Y
Gord,Perks,11,2023-10-12,Evening,Y
Anthony,Perruzza,11,2023-10-12,Morning,Y
Anthony,Perruzza,11,2023-10-12,Morning,Y
Anthony,Perruzza,11,2023-10-12,Afternoon,Y
Anthony,Perruzza,11,2023-10-12,Afternoon,Y
Anthony,Perruzza,11,2023-10-12,Evening,Y
Anthony,Perruzza,11,2023-10-12,Afternoon,N
Jaye,Robinson,11,2023-10-12,Afternoon,Y
