First Name,Last Name,MTG #,Session Date,Session Type,Present
Jaye,Robinson,11,2023-10-12,Evening,Y
Jaye,Robinson,11,2023-10-12,Morning,N
Jaye,Robinson,11,2023-10-12,Morning,N
Jaye,Robinson,11,2023-10-12,Afternoon,N
Jaye,Robinson,11,2023-10-12,Afternoon,N
Dianne,Saxe,11,2023-10-12,Morning,Y
Dianne,Saxe,11,2023-10-12,Morning,Y
Dianne,Saxe,11,2023-10-12,Afternoon,Y
Dianne,Saxe,11,2023-10-12,Afternoon,Y
Dianne,Saxe,11,2023-10-12,Evening,Y
Dianne,Saxe,11,2023-10-12,Afternoon,N
Michael,Thompson,11,2023-10-12,Morning,N
Michael,Thompson,11,2023-10-12,Morning,N
Michael,Thompson,11,2023-10-12,Afternoon,N
Michael,Thompson,11,2023-10-12,Afternoon,N
Michael,Thompson,11,2023-10-12,Afternoon,N
Michael,Thompson,11,2023-10-12,Evening,N
Paul,Ainslie,12,2023-11-08,Morning,Y
Paul,Ainslie,12,2023-11-08,Afternoon,Y
Brad,Bradford,12,2023-11-08,Morning,Y
Brad,Bradford,12,2023-11-08,Afternoon,Y
Alejandra,Bravo,12,2023-11-08,Morning,Y
Alejandra,Bravo,12,2023-11-08,Afternoon,Y
Jon,Burnside,12,2023-11-08,Morning,Y
Jon,Burnside,12,2023-11-08,Afternoon,Y
Shelley,Carroll,12,2023-11-08,Afternoon,Y
Shelley,Carroll,12,2023-11-08,Morning,N
Lily,Cheng,12,2023-11-08,Morning,Y
Lily,Cheng,12,2023-11-08,Afternoon,Y
Olivia,Chow,12,2023-11-08,Morning,Y
Olivia,Chow,12,2023-11-08,Afternoon,Y
Mike,Colle,12,2023-11-08,Morning,Y
Mike,Colle,12,2023-11-08,Afternoon,Y
Vincent,Crisanti,12,2023-11-08,Morning,Y
Vincent,Crisanti,12,2023-11-08,Afternoon,Y
Paula,Fletcher,12,2023-11-08,Morning,Y
Paula,Fletcher,12,2023-11-08,Afternoon,Y
Stephen,Holyday,12,2023-11-08,Morning,Y
Stephen,Holyday,12,2023-11-08,Afternoon,Y
Ausma,Malik,12,2023-11-08,Morning,Y
Ausma,Malik,12,2023-11-08,Afternoon,Y
Nick,Mantas,12,2023-11-08,Morning,Y
Nick,Mantas,12,2023-11-08,Afternoon,Y
Josh,Matlow,12,2023-11-08,Morning,Y
Josh,Matlow,12,2023-11-08,Afternoon,Y
Jennifer,McKelvie,12,2023-11-08,Morning,Y
Jennifer,McKelvie,12,2023-11-08,Afternoon,Y
Chris,Moise,12,2023-11-08,Morning,Y
Chris,Moise,12,2023-11-08,Afternoon,Y
Amber,Morley,12,2023-11-08,Morning,Y
Amber,Morley,12,2023-11-08,Afternoon,Y
Jamaal,Myers,12,2023-11-08,Morning,Y
Jamaal,Myers,12,2023-11-08,Afternoon,Y
Frances,Nunziata,12,2023-11-08,Morning,Y
Frances,Nunziata,12,2023-11-08,Afternoon,Y
James,Pasternak,12,2023-11-08,Morning,Y
James,Pasternak,12,2023-11-08,Afternoon,Y
Gord,Perks,12,2023-11-08,Morning,Y
Gord,Perks,12,2023-11-08,Afternoon,Y
Anthony,Perruzza,12,2023-11-08,Morning,Y
Anthony,Perruzza,12,2023-11-08,Afternoon,Y
Jaye,Robinson,12,2023-11-08,Afternoon,Y
Jaye,Robinson,12,2023-11-08,Morning,N
Dianne,Saxe,12,2023-11-08,Morning,Y
Dianne,Saxe,12,2023-11-08,Afternoon,Y
Michael,Thompson,12,2023-11-08,Morning,Y
Michael,Thompson,12,2023-11-08,Afternoon,Y
Paul,Ainslie,12,2023-11-09,Morning,Y
Paul,Ainslie,12,2023-11-09,Morning,Y
Paul,Ainslie,12,2023-11-09,Afternoon,Y
Brad,Bradford,12,2023-11-09,Morning,Y
Brad,Bradford,12,2023-11-09,Morning,Y
Brad,Bradford,12,2023-11-09,Afternoon,Y
Alejandra,Bravo,12,2023-11-09,Morning,Y
Alejandra,Bravo,12,2023-11-09,Morning,Y
Alejandra,Bravo,12,2023-11-09,Afternoon,Y
Jon,Burnside,12,2023-11-09,Morning,Y
Jon,Burnside,12,2023-11-09,Morning,Y
Jon,Burnside,12,2023-11-09,Afternoon,Y
Shelley,Carroll,12,2023-11-09,Morning,Y
Shelley,Carroll,12,2023-11-09,Morning,Y
Shelley,Carroll,12,2023-11-09,Afternoon,Y
Lily,Cheng,12,2023-11-09,Morning,Y
Lily,Cheng,12,2023-11-09,Morning,Y
Lily,Cheng,12,2023-11-09,Afternoon,Y
Olivia,Chow,12,2023-11-09,Morning,Y
Olivia,Chow,12,2023-11-09,Morning,Y
Olivia,Chow,12,2023-11-09,Afternoon,Y
Mike,Colle,12,2023-11-09,Morning,Y
Mike,Colle,12,2023-11-09,Morning,Y
Mike,Colle,12,2023-11-09,Afternoon,Y
Vincent,Crisanti,12,2023-11-09,Morning,Y
Vincent,Crisanti,12,2023-11-09,Morning,Y
Vincent,Crisanti,12,2023-11-09,Afternoon,Y
Paula,Fletcher,12,2023-11-09,Morning,Y
Paula,Fletcher,12,2023-11-09,Morning,Y
Paula,Fletcher,12,2023-11-09,Afternoon,Y
Stephen,Holyday,12,2023-11-09,Morning,Y
Stephen,Holyday,12,2023-11-09,Morning,Y
Stephen,Holyday,12,2023-11-09,Afternoon,Y
Ausma,Malik,12,2023-11-09,Morning,Y
Ausma,Malik,12,2023-11-09,Morning,Y
Ausma,Malik,12,2023-11-09,Afternoon,Y
Nick,Mantas,12,2023-11-09,Morning,Y
Nick,Mantas,12,2023-11-09,Morning,Y
Nick,Mantas,12,2023-11-09,Afternoon,Y
Josh,Matlow,12,2023-11-09,Morning,Y
Josh,Matlow,12,2023-11-09,Afternoon,Y
Josh,Matlow,12,2023-11-09,Morning,N
Jennifer,McKelvie,12,2023-11-09,Morning,Y
Jennifer,McKelvie,12,2023-11-09,Morning,Y
Jennifer,McKelvie,12,2023-11-09,Afternoon,Y
Chris,Moise,12,2023-11-09,Morning,Y
Chris,Moise,12,2023-11-09,Morning,Y
Chris,Moise,12,2023-11-09,Afternoon,Y
Amber,Morley,12,2023-11-09,Morning,Y
Amber,Morley,12,2023-11-09,Morning,Y
Amber,Morley,12,2023-11-09,Afternoon,Y
Jamaal,Myers,12,2023-11-09,Morning,Y
Jamaal,Myers,12,2023-11-09,Morning,Y
Jamaal,Myers,12,2023-11-09,Afternoon,Y
Frances,Nunziata,12,2023-11-09,Morning,Y
Frances,Nunziata,12,2023-11-09,Morning,Y
Frances,Nunziata,12,2023-11-09,Afternoon,Y
James,Pasternak,12,2023-11-09,Morning,Y
James,Pasternak,12,2023-11-09,Morning,Y
James,Pasternak,12,2023-11-09,Afternoon,Y
Gord,Perks,12,2023-11-09,Morning,Y
Gord,Perks,12,2023-11-09,Afternoon,Y
Gord,Perks,12,2023-11-09,Morning,N
Anthony,Perruzza,12,2023-11-09,Morning,Y
Anthony,Perruzza,12,2023-11-09,Morning,Y
Anthony,Perruzza,12,2023-11-09,Afternoon,Y
Jaye,Robinson,12,2023-11-09,Morning,N
Jaye,Robinson,12,2023-11-09,Morning,N
Jaye,Robinson,12,2023-11-09,Afternoon,N
Dianne,Saxe,12,2023-11-09,Morning,Y
Dianne,Saxe,12,2023-11-09,Morning,Y
Dianne,Saxe,12,2023-11-09,Afternoon,Y
Michael,Thompson,12,2023-11-09,Morning,N
Michael,Thompson,12,2023-11-09,Morning,N
Michael,Thompson,12,2023-11-09,Afternoon,N
Paul,Ainslie,13,2023-12-13,Morning,Y
Paul,Ainslie,13,2023-12-13,Afternoon,Y
Paul,Ainslie,13,2023-12-13,Afternoon,Y
Paul,Ainslie,13,2023-12-13,Afternoon,Y
Brad,Bradford,13,2023-12-13,Morning,Y
Brad,Bradford,13,2023-12-13,Afternoon,Y
Brad,Bradford,13,2023-12-13,Afternoon,Y
Brad,Bradford,13,2023-12-13,Afternoon,Y
Alejandra,Bravo,13,2023-12-13,Morning,Y
Alejandra,Bravo,13,2023-12-13,Afternoon,Y
Alejandra,Bravo,13,2023-12-13,Afternoon,Y
Alejandra,Bravo,13,2023-12-13,Afternoon,Y
Jon,Burnside,13,2023-12-13,Morning,Y
Jon,Burnside,13,2023-12-13,Afternoon,Y
Jon,Burnside,13,2023-12-13,Afternoon,Y
Jon,Burnside,13,2023-12-13,Afternoon,Y
Shelley,Carroll,13,2023-12-13,Morning,Y
Shelley,Carroll,13,2023-12-13,Afternoon,Y
Shelley,Carroll,13,2023-12-13,Afternoon,Y
Shelley,Carroll,13,2023-12-13,Afternoon,Y
Lily,Cheng,13,2023-12-13,Morning,Y
Lily,Cheng,13,2023-12-13,Afternoon,Y
Lily,Cheng,13,2023-12-13,Afternoon,Y
Lily,Cheng,13,2023-12-13,Afternoon,Y
Olivia,Chow,13,2023-12-13,Morning,Y
Olivia,Chow,13,2023-12-13,Afternoon,Y
Olivia,Chow,13,2023-12-13,Afternoon,Y
Olivia,Chow,13,2023-12-13,Afternoon,Y
Mike,Colle,13,2023-12-13,Morning,Y
Mike,Colle,13,2023-12-13,Afternoon,Y
Mike,Colle,13,2023-12-13,Afternoon,Y
Mike,Colle,13,2023-12-13,Afternoon,Y
Vincent,Crisanti,13,2023-12-13,Morning,Y
Vincent,Crisanti,13,2023-12-13,Afternoon,Y
Vincent,Crisanti,13,2023-12-13,Afternoon,Y
Vincent,Crisanti,13,2023-12-13,Afternoon,Y
Paula,Fletcher,13,2023-12-13,Morning,Y
Paula,Fletcher,13,2023-12-13,Afternoon,Y
Paula,Fletcher,13,2023-12-13,Afternoon,Y
Paula,Fletcher,13,2023-12-13,Afternoon,Y
Stephen,Holyday,13,2023-12-13,Morning,Y
Stephen,Holyday,13,2023-12-13,Afternoon,Y
Stephen,Holyday,13,2023-12-13,Afternoon,Y
Stephen,Holyday,13,2023-12-13,Afternoon,Y
Parthi,Kandavel,13,2023-12-13,Morning,Y
Parthi,Kandavel,13,2023-12-13,Afternoon,Y
Parthi,Kandavel,13,2023-12-13,Afternoon,Y
Parthi,Kandavel,13,2023-12-13,Afternoon,Y
Ausma,Malik,13,2023-12-13,Morning,Y
Ausma,Malik,13,2023-12-13,Afternoon,Y
Ausma,Malik,13,2023-12-13,Afternoon,Y
Ausma,Malik,13,2023-12-13,Afternoon,Y
Nick,Mantas,13,2023-12-13,Morning,Y
Nick,Mantas,13,2023-12-13,Afternoon,Y
Nick,Mantas,13,2023-12-13,Afternoon,Y
Nick,Mantas,13,2023-12-13,Afternoon,Y
Josh,Matlow,13,2023-12-13,Morning,Y
Josh,Matlow,13,2023-12-13,Afternoon,Y
Josh,Matlow,13,2023-12-13,Afternoon,Y
Josh,Matlow,13,2023-12-13,Afternoon,Y
Jennifer,McKelvie,13,2023-12-13,Morning,Y
Jennifer,McKelvie,13,2023-12-13,Afternoon,Y
Jennifer,McKelvie,13,2023-12-13,Afternoon,Y
Jennifer,McKelvie,13,2023-12-13,Afternoon,Y
Chris,Moise,13,2023-12-13,Morning,Y
Chris,Moise,13,2023-12-13,Afternoon,Y
Chris,Moise,13,2023-12-13,Afternoon,Y
Chris,Moise,13,2023-12-13,Afternoon,Y
Amber,Morley,13,2023-12-13,Morning,Y
Amber,Morley,13,2023-12-13,Afternoon,Y
Amber,Morley,13,2023-12-13,Afternoon,Y
Amber,Morley,13,2023-12-13,Afternoon,Y
Jamaal,Myers,13,2023-12-13,Morning,Y
Jamaal,Myers,13,2023-12-13,Afternoon,Y
Jamaal,Myers,13,2023-12-13,Afternoon,N
Jamaal,Myers,13,2023-12-13,Afternoon,N
Frances,Nunziata,13,2023-12-13,Morning,Y
Frances,Nunziata,13,2023-12-13,Afternoon,Y
Frances,Nunziata,13,2023-12-13,Afternoon,Y
Frances,Nunziata,13,2023-12-13,Afternoon,Y
James,Pasternak,13,2023-12-13,Morning,Y
James,Pasternak,13,2023-12-13,Afternoon,Y
James,Pasternak,13,2023-12-13,Afternoon,Y
James,Pasternak,13,2023-12-13,Afternoon,Y
Gord,Perks,13,2023-12-13,Morning,Y
Gord,Perks,13,2023-12-13,Afternoon,Y
Gord,Perks,13,2023-12-13,Afternoon,Y
Gord,Perks,13,2023-12-13,Afternoon,Y
Anthony,Perruzza,13,2023-12-13,Morning,Y
Anthony,Perruzza,13,2023-12-13,Afternoon,Y
Anthony,Perruzza,13,2023-12-13,Afternoon,Y
Anthony,Perruzza,13,2023-12-13,Afternoon,Y
Jaye,Robinson,13,2023-12-13,Morning,Y
Jaye,Robinson,13,2023-12-13,Afternoon,Y
Jaye,Robinson,13,2023-12-13,Afternoon,N
Jaye,Robinson,13,2023-12-13,Afternoon,N
Dianne,Saxe,13,2023-12-13,Morning,Y
Dianne,Saxe,13,2023-12-13,Afternoon,Y
Dianne,Saxe,13,2023-12-13,Afternoon,Y
Dianne,Saxe,13,2023-12-13,Afternoon,Y
Michael,Thompson,13,2023-12-13,Morning,Y
Michael,Thompson,13,2023-12-13,Afternoon,Y
Michael,Thompson,13,2023-12-13,Afternoon,Y
Michael,Thompson,13,2023-12-13,Afternoon,Y
Paul,Ainslie,13,2023-12-14,Morning,Y
Paul,Ainslie,13,2023-12-14,Afternoon,Y
Paul,Ainslie,13,2023-12-14,Afternoon,Y
Paul,Ainslie,13,2023-12-14,Evening,N
Brad,Bradford,13,2023-12-14,Morning,Y
Brad,Bradford,13,2023-12-14,Afternoon,Y
Brad,Bradford,13,2023-12-14,Afternoon,Y
Brad,Bradford,13,2023-12-14,Evening,Y
Alejandra,Bravo,13,2023-12-14,Morning,Y
Alejandra,Bravo,13,2023-12-14,Afternoon,Y
Alejandra,Bravo,13,2023-12-14,Afternoon,Y
Alejandra,Bravo,13,2023-12-14,Evening,Y
Jon,Burnside,13,2023-12-14,Morning,Y
Jon,Burnside,13,2023-12-14,Afternoon,Y
Jon,Burnside,13,2023-12-14,Afternoon,Y
Jon,Burnside,13,2023-12-14,Evening,Y
Shelley,Carroll,13,2023-12-14,Morning,Y
Shelley,Carroll,13,2023-12-14,Afternoon,Y
Shelley,Carroll,13,2023-12-14,Afternoon,Y
Shelley,Carroll,13,2023-12-14,Evening,Y
Lily,Cheng,13,2023-12-14,Morning,Y
Lily,Cheng,13,2023-12-14,Afternoon,Y
Lily,Cheng,13,2023-12-14,Afternoon,Y
Lily,Cheng,13,2023-12-14,Evening,Y
Olivia,Chow,13,2023-12-14,Morning,Y
Olivia,Chow,13,2023-12-14,Afternoon,Y
Olivia,Chow,13,2023-12-14,Afternoon,Y
Olivia,Chow,13,2023-12-14,Evening,Y
Mike,Colle,13,2023-12-14,Morning,Y
Mike,Colle,13,2023-12-14,Afternoon,Y
Mike,Colle,13,2023-12-14,Afternoon,Y
Mike,Colle,13,2023-12-14,Evening,Y
Vincent,Crisanti,13,2023-12-14,Morning,Y
Vincent,Crisanti,13,2023-12-14,Afternoon,Y
Vincent,Crisanti,13,2023-12-14,Afternoon,Y
Vincent,Crisanti,13,2023-12-14,Evening,N
Paula,Fletcher,13,2023-12-14,Morning,Y
Paula,Fletcher,13,2023-12-14,Afternoon,Y
Paula,Fletcher,13,2023-12-14,Afternoon,Y
Paula,Fletcher,13,2023-12-14,Evening,Y
Stephen,Holyday,13,2023-12-14,Morning,Y
Stephen,Holyday,13,2023-12-14,Afternoon,Y
Stephen,Holyday,13,2023-12-14,Afternoon,Y
Stephen,Holyday,13,2023-12-14,Evening,Y
Parthi,Kandavel,13,2023-12-14,Morning,Y
Parthi,Kandavel,13,2023-12-14,Afternoon,Y
Parthi,Kandavel,13,2023-12-14,Afternoon,Y
Parthi,Kandavel,13,2023-12-14,Evening,Y
Ausma,Malik,13,2023-12-14,Morning,Y
Ausma,Malik,13,2023-12-14,Afternoon,Y
Ausma,Malik,13,2023-12-14,Afternoon,Y
Ausma,Malik,13,2023-12-14,Evening,Y
Nick,Mantas,13,2023-12-14,Morning,Y
Nick,Mantas,13,2023-12-14,Afternoon,Y
Nick,Mantas,13,2023-12-14,Afternoon,Y
Nick,Mantas,13,2023-12-14,Evening,Y
Josh,Matlow,13,2023-12-14,Morning,Y
Josh,Matlow,13,2023-12-14,Afternoon,Y
Josh,Matlow,13,2023-12-14,Afternoon,Y
Josh,Matlow,13,2023-12-14,Evening,Y
Jennifer,McKelvie,13,2023-12-14,Morning,Y
Jennifer,McKelvie,13,2023-12-14,Afternoon,Y
Jennifer,McKelvie,13,2023-12-14,Afternoon,Y
Jennifer,McKelvie,13,2023-12-14,Evening,Y
Chris,Moise,13,2023-12-14,Morning,Y
Chris,Moise,13,2023-12-14,Afternoon,Y
Chris,Moise,13,2023-12-14,Afternoon,Y
Chris,Moise,13,2023-12-14,Evening,Y
Amber,Morley,13,2023-12-14,Morning,Y
Amber,Morley,13,2023-12-14,Afternoon,Y
Amber,Morley,13,2023-12-14,Afternoon,Y
Amber,Morley,13,2023-12-14,Evening,Y
Jamaal,Myers,13,2023-12-14,Morning,Y
Jamaal,Myers,13,2023-12-14,Afternoon,Y
Jamaal,Myers,13,2023-12-14,Afternoon,Y
Jamaal,Myers,13,2023-12-14,Evening,Y
Frances,Nunziata,13,2023-12-14,Morning,Y
Frances,Nunziata,13,2023-12-14,Afternoon,Y
Frances,Nunziata,13,2023-12-14,Afternoon,Y
Frances,Nunziata,13,2023-12-14,Evening,Y
James,Pasternak,13,2023-12-14,Morning,Y
James,Pasternak,13,2023-12-14,Afternoon,Y
James,Pasternak,13,2023-12-14,Evening,Y
James,Pasternak,13,2023-12-14,Afternoon,N
Gord,Perks,13,2023-12-14,Morning,Y
Gord,Perks,13,2023-12-14,Afternoon,Y
Gord,Perks,13,2023-12-14,Afternoon,Y
Gord,Perks,13,2023-12-14,Evening,Y
Anthony,Perruzza,13,2023-12-14,Morning,Y
Anthony,Perruzza,13,2023-12-14,Afternoon,Y
Anthony,Perruzza,13,2023-12-14,Afternoon,Y
Anthony,Perruzza,13,2023-12-14,Evening,N
Jaye,Robinson,13,2023-12-14,Afternoon,Y
Jaye,Robinson,13,2023-12-14,Afternoon,Y
Jaye,Robinson,13,2023-12-14,Evening,Y
Jaye,Robinson,13,2023-12-14,Morning,N
Dianne,Saxe,13,2023-12-14,Morning,Y
Dianne,Saxe,13,2023-12-14,Afternoon,Y
Dianne,Saxe,13,2023-12-14,Afternoon,Y
Dianne,Saxe,13,2023-12-14,Evening,Y
Michael,Thompson,13,2023-12-14,Morning,Y
Michael,Thompson,13,2023-12-14,Afternoon,Y
Michael,Thompson,13,2023-12-14,Afternoon,Y
Michael,Thompson,13,2023-12-14,Evening,N
Paul,Ainslie,13,2023-12-15,Morning,Y
Paul,Ainslie,13,2023-12-15,Afternoon,Y
Brad,Bradford,13,2023-12-15,Morning,Y
Brad,Bradford,13,2023-12-15,Afternoon,Y
Alejandra,Bravo,13,2023-12-15,Morning,Y
Alejandra,Bravo,13,2023-12-15,Afternoon,Y
Jon,Burnside,13,2023-12-15,Morning,Y
Jon,Burnside,13,2023-12-15,Afternoon,Y
Shelley,Carroll,13,2023-12-15,Morning,Y
Shelley,Carroll,13,2023-12-15,Afternoon,Y
Lily,Cheng,13,2023-12-15,Morning,Y
Lily,Cheng,13,2023-12-15,Afternoon,Y
Olivia,Chow,13,2023-12-15,Morning,Y
Olivia,Chow,13,2023-12-15,Afternoon,Y
Mike,Colle,13,2023-12-15,Morning,Y
Mike,Colle,13,2023-12-15,Afternoon,Y
Vincent,Crisanti,13,2023-12-15,Morning,Y
Vincent,Crisanti,13,2023-12-15,Afternoon,Y
Paula,Fletcher,13,2023-12-15,Morning,Y
Paula,Fletcher,13,2023-12-15,Afternoon,N
Stephen,Holyday,13,2023-12-15,Morning,Y
Stephen,Holyday,13,2023-12-15,Afternoon,Y
Parthi,Kandavel,13,2023-12-15,Morning,Y
Parthi,Kandavel,13,2023-12-15,Afternoon,Y
Ausma,Malik,13,2023-12-15,Morning,Y
Ausma,Malik,13,2023-12-15,Afternoon,Y
Nick,Mantas,13,2023-12-15,Afternoon,Y
Nick,Mantas,13,2023-12-15,Morning,N
Josh,Matlow,13,2023-12-15,Morning,Y
Josh,Matlow,13,2023-12-15,Afternoon,Y
Jennifer,McKelvie,13,2023-12-15,Morning,Y
Jennifer,McKelvie,13,2023-12-15,Afternoon,Y
Chris,Moise,13,2023-12-15,Morning,Y
Chris,Moise,13,2023-12-15,Afternoon,N
Amber,Morley,13,2023-12-15,Morning,Y
Amber,Morley,13,2023-12-15,Afternoon,Y
Jamaal,Myers,13,2023-12-15,Morning,Y
Jamaal,Myers,13,2023-12-15,Afternoon,Y
Frances,Nunziata,13,2023-12-15,Morning,Y
Frances,Nunziata,13,2023-12-15,Afternoon,Y
James,Pasternak,13,2023-12-15,Morning,Y
James,Pasternak,13,2023-12-15,Afternoon,Y
Gord,Perks,13,2023-12-15,Morning,Y
Gord,Perks,13,2023-12-15,Afternoon,Y
Anthony,Perruzza,13,2023-12-15,Morning,Y
Anthony,Perruzza,13,2023-12-15,Afternoon,Y
Jaye,Robinson,13,2023-12-15,Morning,Y
Jaye,Robinson,13,2023-12-15,Afternoon,N
Dianne,Saxe,13,2023-12-15,Morning,Y
Dianne,Saxe,13,2023-12-15,Afternoon,Y
Michael,Thompson,13,2023-12-15,Morning,Y
Michael,Thompson,13,2023-12-15,Afternoon,Y